year,age,classes,enrolled,enrolled_growth,enrolled_growth_5,bra_id,num_schools,ibge_id
2009,12.119,59,1698,-0.0213256,None,4mg080109,3,3151602
2010,12.4554,58,1660,-0.0223793,None,4mg080109,3,3151602
2011,13.1294,60,1754,0.0566265,None,4mg080109,3,3151602
2012,12.6402,59,1701,-0.0302166,-0.00326005,4mg080109,3,3151602
2013,12.33,60,1688,-0.01,-0.01,4mg080109,3,3151602
2014,11.72,61,1702,0.01,0.0,4mg080109,3,3151602
2007,12.6059,46,1152,None,None,4mg080110,2,3161304
2008,12.1732,48,1097,-0.0477431,None,4mg080110,2,3161304
2009,12.3415,48,1060,-0.0337283,None,4mg080110,2,3161304
2010,12.5182,47,1017,-0.040566,None,4mg080110,2,3161304
2011,12.995,48,991,-0.0255654,None,4mg080110,2,3161304
2012,12.2724,45,969,-0.0221998,-0.0340064,4mg080110,2,3161304
2013,11.95,45,943,-0.03,-0.03,4mg080110,3,3161304
2014,12.07,43,937,-0.01,-0.02,4mg080110,3,3161304
2007,12.7606,43,898,None,None,4mg080111,3,3170438
2008,12.4174,39,860,-0.0423163,None,4mg080111,3,3170438
2009,12.3444,39,813,-0.0546512,None,4mg080111,3,3170438
2010,12.814,36,812,-0.00123001,None,4mg080111,2,3170438
2011,13.3428,34,811,-0.00123153,None,4mg080111,2,3170438
2012,13.0946,33,740,-0.0875462,-0.0379645,4mg080111,2,3170438
2013,12.09,32,704,-0.05,-0.04,4mg080111,2,3170438
2014,11.99,36,703,0.0,-0.03,4mg080111,2,3170438
2007,12.4113,24,479,None,None,4mg080200,2,3109808
2008,12.1826,22,471,-0.0167015,None,4mg080200,2,3109808
2009,12.1684,24,469,-0.00424628,None,4mg080200,2,3109808
2010,12.2996,22,464,-0.010661,None,4mg080200,2,3109808
2011,12.1413,21,460,-0.00862069,None,4mg080200,2,3109808
2012,12.0279,22,466,0.0130435,-0.00548788,4mg080200,2,3109808
2013,12.07,22,446,-0.04,-0.01,4mg080200,2,3109808
2014,11.97,22,418,-0.06,-0.02,4mg080200,2,3109808
2007,12.6797,119,3100,None,None,4mg080201,6,3112604
2008,12.4688,114,2950,-0.0483871,None,4mg080201,6,3112604
2009,12.4495,111,2912,-0.0128814,None,4mg080201,5,3112604
2010,12.6139,110,2963,0.0175137,None,4mg080201,5,3112604
2011,12.5626,110,2860,-0.0347621,None,4mg080201,5,3112604
2012,12.5428,98,2684,-0.0615385,-0.0284075,4mg080201,5,3112604
2013,12.32,93,2418,-0.1,-0.04,4mg080201,5,3112604
2014,12.25,95,2450,0.01,-0.03,4mg080201,5,3112604
2007,12.3067,57,1190,None,None,4mg080202,5,3129103
2008,12.2235,55,1114,-0.0638655,None,4mg080202,5,3129103
2009,12.428,55,1070,-0.0394973,None,4mg080202,5,3129103
2010,12.4112,47,1036,-0.0317757,None,4mg080202,5,3129103
2011,12.4501,48,911,-0.120656,None,4mg080202,5,3129103
2012,12.6581,41,895,-0.0175631,-0.0553842,4mg080202,5,3129103
2013,12.45,37,836,-0.07,-0.06,4mg080202,5,3129103
2014,12.33,37,761,-0.09,-0.07,4mg080202,5,3129103
2007,11.9648,38,767,None,None,4mg080203,3,3131406
2008,11.996,35,755,-0.0156454,None,4mg080203,3,3131406
2009,11.8678,32,749,-0.00794702,None,4mg080203,3,3131406
2010,13.6595,33,790,0.0547397,None,4mg080203,3,3131406
2011,13.8117,33,770,-0.0253165,None,4mg080203,3,3131406
2012,12.7833,26,660,-0.142857,-0.0296024,4mg080203,3,3131406
2013,12.41,27,607,-0.08,-0.04,4mg080203,3,3131406
2014,12.08,29,584,-0.04,-0.05,4mg080203,3,3131406
2007,12.6049,683,18027,None,None,4mg080204,42,3134202
2008,13.005,698,17957,-0.00388306,None,4mg080204,42,3134202
2009,13.0778,688,17669,-0.0160383,None,4mg080204,44,3134202
2010,13.2448,685,17430,-0.0135265,None,4mg080204,43,3134202
2011,13.572,689,17467,0.00212278,None,4mg080204,42,3134202
2012,13.3332,649,16637,-0.0475182,-0.0159202,4mg080204,42,3134202
2013,13.14,657,16249,-0.02,-0.02,4mg080204,43,3134202
2014,12.95,613,15882,-0.02,-0.02,4mg080204,44,3134202
2007,12.7301,139,3161,None,None,4mg080205,12,3159803
2008,12.4823,134,3087,-0.0234103,None,4mg080205,11,3159803
2009,12.381,132,3123,0.0116618,None,4mg080205,10,3159803
2010,12.5702,134,3197,0.0236952,None,4mg080205,9,3159803
2011,12.6883,128,3067,-0.0406631,None,4mg080205,9,3159803
2012,12.3655,127,3089,0.00717313,-0.0045976,4mg080205,9,3159803
2013,12.15,130,3184,0.03,0.01,4mg080205,9,3159803
2014,12.2,124,3103,-0.03,0.0,4mg080205,9,3159803
2007,12.1509,24,517,None,None,4mg080300,2,3103801
2008,12.0827,24,496,-0.040619,None,4mg080300,2,3103801
2009,12.0332,23,482,-0.0282258,None,4mg080300,2,3103801
2010,12.3634,25,476,-0.0124481,None,4mg080300,2,3103801
2011,12.4348,24,460,-0.0336134,None,4mg080300,2,3103801
2012,12.4862,23,436,-0.0521739,-0.0335059,4mg080300,2,3103801
2013,12.35,22,417,-0.04,-0.03,4mg080300,2,3103801
2014,12.14,20,408,-0.02,-0.03,4mg080300,2,3103801
2007,12.2262,242,5879,None,None,4mg080301,22,3114303
2008,12.2671,222,5631,-0.042184,None,4mg080301,24,3114303
2009,12.6426,218,5549,-0.0145622,None,4mg080301,24,3114303
2010,12.7189,212,5404,-0.0261308,None,4mg080301,24,3114303
2011,12.5841,209,5208,-0.0362694,None,4mg080301,21,3114303
2012,12.3694,196,4943,-0.0508833,-0.0340883,4mg080301,20,3114303
2013,12.29,192,4770,-0.03,-0.03,4mg080301,20,3114303
2014,12.35,181,4700,-0.01,-0.03,4mg080301,18,3114303
2007,12.1274,62,1546,None,None,4mg080302,6,3128907
2008,11.9417,64,1492,-0.0349288,None,4mg080302,6,3128907
2009,12.1261,64,1483,-0.00603217,None,4mg080302,6,3128907
2010,12.1955,61,1432,-0.0343897,None,4mg080302,6,3128907
2011,12.3072,59,1403,-0.0202514,None,4mg080302,6,3128907
2012,12.2484,58,1377,-0.0185317,-0.0228868,4mg080302,6,3128907
2013,12.29,57,1342,-0.03,-0.02,4mg080302,6,3128907
2014,12.31,57,1333,-0.01,-0.02,4mg080302,6,3128907
2007,12.1135,132,3144,None,None,4mg080303,10,3137502
2008,12.2003,120,3051,-0.0295802,None,4mg080303,9,3137502
2009,12.138,121,2963,-0.028843,None,4mg080303,9,3137502
2010,12.1462,125,2934,-0.00978738,None,4mg080303,9,3137502
2011,12.2168,117,2823,-0.0378323,None,4mg080303,9,3137502
2012,12.2571,109,2781,-0.0148778,-0.0242385,4mg080303,8,3137502
2013,12.42,109,2762,-0.01,-0.02,4mg080303,8,3137502
2014,12.51,105,2781,0.01,-0.01,4mg080303,8,3137502
2007,11.9637,33,716,None,None,4mg080305,4,3141207
2008,11.8411,34,705,-0.0153631,None,4mg080305,4,3141207
2009,11.7466,34,671,-0.0482269,None,4mg080305,3,3141207
2010,11.8904,32,657,-0.0208644,None,4mg080305,3,3141207
2011,11.7824,31,648,-0.0136986,None,4mg080305,3,3141207
2012,11.9871,31,621,-0.0416667,-0.0280684,4mg080305,3,3141207
2013,12.08,31,612,-0.01,-0.03,4mg080305,3,3141207
2014,12.3,31,614,0.0,-0.02,4mg080305,3,3141207
2007,13.2959,1029,29371,None,None,4mg080306,64,3148004
2008,13.3213,1019,28815,-0.0189302,None,4mg080306,59,3148004
2009,13.0063,980,27008,-0.0627104,None,4mg080306,61,3148004
2010,13.1484,966,26625,-0.014181,None,4mg080306,60,3148004
2011,13.4111,974,26782,0.00589671,None,4mg080306,55,3148004
2012,13.5418,939,25832,-0.0354716,-0.0253519,4mg080306,55,3148004
2013,13.2,941,24991,-0.03,-0.03,4mg080306,55,3148004
2014,13.11,913,24644,-0.01,-0.02,4mg080306,56,3148004
2007,11.965,92,1945,None,None,4mg080307,13,3155504
2008,12.2856,89,1852,-0.0478149,None,4mg080307,12,3155504
2009,12.3257,88,1845,-0.0037797,None,4mg080307,11,3155504
2010,12.4856,85,1905,0.0325203,None,4mg080307,11,3155504
2011,12.2083,81,1776,-0.0677165,None,4mg080307,11,3155504
2012,12.0521,83,1785,0.00506757,-0.0170222,4mg080307,11,3155504
2013,12.05,83,1843,0.03,0.0,4mg080307,10,3155504
2014,11.96,86,1890,0.03,0.0,4mg080307,11,3155504
2007,12.789,36,692,None,None,4mg080308,4,3159704
2008,11.8864,32,660,-0.0462428,None,4mg080308,4,3159704
2009,11.7345,33,644,-0.0242424,None,4mg080308,4,3159704
2010,11.7695,35,616,-0.0434783,None,4mg080308,4,3159704
2011,12.4762,35,609,-0.0113636,None,4mg080308,4,3159704
2012,12.2435,34,620,0.0180624,-0.0217336,4mg080308,4,3159704
2013,11.99,31,617,0.0,-0.01,4mg080308,3,3159704
2014,12.14,31,610,-0.01,-0.01,4mg080308,3,3159704
2007,12.0443,257,6634,None,None,4mg080309,17,3162104
2008,12.004,262,6490,-0.0217064,None,4mg080309,19,3162104
2009,12.186,258,6343,-0.0226502,None,4mg080309,17,3162104
2010,12.0542,255,6351,0.00126123,None,4mg080309,17,3162104
2011,12.2277,253,6343,-0.00125964,None,4mg080309,17,3162104
2012,12.3615,254,6418,0.0118241,-0.00659841,4mg080309,15,3162104
2013,12.32,248,6361,-0.01,0.0,4mg080309,15,3162104
2014,12.27,248,6481,0.02,0.0,4mg080309,14,3162104
2007,12.1122,68,1444,None,None,4mg080310,12,3168903
2008,12.2777,60,1318,-0.0872576,None,4mg080310,11,3168903
2009,12.3347,59,1228,-0.0682853,None,4mg080310,11,3168903
2010,12.3618,54,1194,-0.0276873,None,4mg080310,6,3168903
2011,12.544,52,1158,-0.0301508,None,4mg080310,6,3168903
2012,12.398,47,1118,-0.0345423,-0.0498877,4mg080310,6,3168903
2013,12.32,47,1066,-0.05,-0.04,4mg080310,6,3168903
2014,12.29,47,1055,-0.01,-0.03,4mg080310,6,3168903
2007,11.9824,62,1195,None,None,4mg080400,6,3100104
2008,12.1845,58,1165,-0.0251046,None,4mg080400,6,3100104
2009,12.206,56,1160,-0.00429185,None,4mg080400,5,3100104
2010,12.7462,57,1198,0.0327586,None,4mg080400,5,3100104
2011,12.3522,53,1150,-0.0400668,None,4mg080400,5,3100104
2012,12.3276,52,1114,-0.0313043,-0.0139397,4mg080400,5,3100104
2013,12.15,52,1077,-0.03,-0.02,4mg080400,5,3100104
2014,12.09,50,1060,-0.02,-0.02,4mg080400,5,3100104
2007,12.4442,268,5693,None,None,4mg080401,22,3119302
2008,12.5765,262,5759,0.0115932,None,4mg080401,22,3119302
2009,12.737,239,5381,-0.0656364,None,4mg080401,20,3119302
2010,13.4325,251,5686,0.0566809,None,4mg080401,21,3119302
2011,12.9931,234,5187,-0.0877594,None,4mg080401,19,3119302
2012,13.1206,222,5232,0.00867554,-0.0167469,4mg080401,19,3119302
2013,12.87,218,5046,-0.04,-0.03,4mg080401,19,3119302
2014,12.59,217,4961,-0.02,-0.02,4mg080401,18,3119302
2007,12.3678,41,870,None,None,4mg080402,4,3120706
2008,11.9643,42,896,0.0298851,None,4mg080402,4,3120706
2009,11.7611,41,875,-0.0234375,None,4mg080402,4,3120706
2010,11.7026,41,834,-0.0468571,None,4mg080402,4,3120706
2011,11.8941,41,812,-0.0263789,None,4mg080402,4,3120706
2012,12.2286,39,805,-0.00862069,-0.0154102,4mg080402,4,3120706
2013,12.42,41,820,0.02,-0.02,4mg080402,4,3120706
2014,12.15,42,813,-0.01,-0.01,4mg080402,4,3120706
2007,12.8194,17,360,None,None,4mg080403,1,3123502
2008,12.8064,15,346,-0.0388889,None,4mg080403,1,3123502
2009,12.3032,13,310,-0.104046,None,4mg080403,1,3123502
2010,12.1699,14,306,-0.0129032,None,4mg080403,1,3123502
2011,11.9049,14,326,0.0653595,None,4mg080403,1,3123502
2012,11.8165,12,316,-0.0306748,-0.0257354,4mg080403,1,3123502
2013,11.91,13,301,-0.05,-0.03,4mg080403,1,3123502
2014,11.73,13,293,-0.03,-0.01,4mg080403,1,3123502
2007,12.2928,63,1349,None,None,4mg080404,10,3124807
2008,12.2142,61,1307,-0.0311342,None,4mg080404,10,3124807
2009,12.2574,54,1224,-0.0635042,None,4mg080404,10,3124807
2010,13.3923,58,1458,0.191176,None,4mg080404,8,3124807
2011,13.1841,56,1309,-0.102195,None,4mg080404,8,3124807
2012,12.3476,54,1260,-0.0374332,-0.0135576,4mg080404,8,3124807
2013,12.48,52,1202,-0.05,-0.02,4mg080404,8,3124807
2014,12.4,48,1155,-0.04,-0.01,4mg080404,7,3124807
2007,12.2595,16,262,None,None,4mg080405,1,3127909
2008,12.0069,13,288,0.0992366,None,4mg080405,1,3127909
2009,12.1739,14,276,-0.0416667,None,4mg080405,1,3127909
2010,12.1673,13,263,-0.0471014,None,4mg080405,1,3127909
2011,12.2281,13,263,0.0,None,4mg080405,1,3127909
2012,12.5748,13,294,0.117871,0.0233147,4mg080405,1,3127909
2013,12.62,12,279,-0.05,-0.01,4mg080405,1,3127909
2014,12.25,13,259,-0.07,-0.01,4mg080405,1,3127909
2007,11.8821,56,1323,None,None,4mg080406,4,3131604
2008,12.1484,58,1354,0.0234316,None,4mg080406,4,3131604
2009,12.2115,54,1291,-0.0465288,None,4mg080406,4,3131604
2010,12.124,53,1266,-0.0193648,None,4mg080406,4,3131604
2011,12.8201,53,1167,-0.0781991,None,4mg080406,4,3131604
2012,12.4918,53,1155,-0.0102828,-0.0267948,4mg080406,4,3131604
2013,12.15,50,1115,-0.03,-0.04,4mg080406,4,3131604
2014,12.0,45,1095,-0.02,-0.03,4mg080406,4,3131604
2007,12.3277,336,9378,None,None,4mg080407,22,3143104
2008,12.2444,329,8953,-0.0453188,None,4mg080407,21,3143104
2009,12.6034,337,8923,-0.00335083,None,4mg080407,19,3143104
2010,12.6008,334,8773,-0.0168105,None,4mg080407,19,3143104
2011,12.7441,327,8698,-0.00854896,None,4mg080407,19,3143104
2012,12.5904,315,8447,-0.0288572,-0.0206939,4mg080407,20,3143104
2013,12.52,296,8040,-0.05,-0.02,4mg080407,20,3143104
2014,12.23,289,7746,-0.04,-0.03,4mg080407,20,3143104
2007,12.4693,668,18251,None,None,4mg080408,46,3148103
2008,12.6702,652,17792,-0.0251493,None,4mg080408,42,3148103
2009,12.5819,665,17395,-0.0223134,None,4mg080408,41,3148103
2010,12.6286,644,16631,-0.0439207,None,4mg080408,41,3148103
2011,12.8343,620,16312,-0.019181,None,4mg080408,41,3148103
2012,12.7123,602,15856,-0.0279549,-0.0277423,4mg080408,40,3148103
2013,12.92,626,16076,0.01,-0.02,4mg080408,42,3148103
2014,12.68,620,15857,-0.01,-0.02,4mg080408,42,3148103
2007,11.0862,42,1021,None,None,4mg080409,2,3156403
2008,11.9912,27,681,-0.333007,None,4mg080409,2,3156403
2009,11.8972,27,671,-0.0146843,None,4mg080409,2,3156403
2010,12.107,29,654,-0.0253353,None,4mg080409,2,3156403
2011,12.2853,28,645,-0.0137615,None,4mg080409,2,3156403
2012,12.432,27,662,0.0263566,-0.0830061,4mg080409,2,3156403
2013,12.47,29,626,-0.05,-0.02,4mg080409,2,3156403
2014,12.34,27,599,-0.04,-0.02,4mg080409,2,3156403
2007,12.2598,93,2171,None,None,4mg080410,10,3166808
2008,12.3512,95,2161,-0.00460617,None,4mg080410,9,3166808
2009,12.2872,97,2190,0.0134197,None,4mg080410,9,3166808
2010,12.4974,92,2153,-0.016895,None,4mg080410,9,3166808
2011,12.8134,89,2085,-0.0315838,None,4mg080410,9,3166808
2012,12.5082,83,2023,-0.0297362,-0.014022,4mg080410,9,3166808
2013,12.15,80,1958,-0.03,-0.02,4mg080410,9,3166808
2014,12.12,80,1932,-0.01,-0.02,4mg080410,9,3166808
2007,12.0446,18,336,None,None,4mg080500,2,3100708
2008,13.3904,19,415,0.235119,None,4mg080500,2,3100708
2009,12.8568,18,370,-0.108434,None,4mg080500,2,3100708
2010,12.8681,19,379,0.0243243,None,4mg080500,2,3100708
2011,12.3592,18,348,-0.0817942,None,4mg080500,2,3100708
2012,12.6558,18,337,-0.0316092,0.000594531,4mg080500,2,3100708
2013,12.69,17,326,-0.03,-0.05,4mg080500,2,3100708
2014,13.01,18,332,0.02,-0.02,4mg080500,2,3100708
2007,12.3432,66,1594,None,None,4mg080501,7,3111408
2008,12.659,66,1566,-0.0175659,None,4mg080501,7,3111408
2009,13.1392,67,1573,0.00446999,None,4mg080501,6,3111408
2010,13.0203,66,1479,-0.0597584,None,4mg080501,5,3111408
2011,12.9243,64,1505,0.0175794,None,4mg080501,5,3111408
2012,12.5225,61,1487,-0.0119601,-0.0138011,4mg080501,5,3111408
2013,12.43,58,1424,-0.04,-0.02,4mg080501,5,3111408
2014,12.05,57,1401,-0.02,-0.02,4mg080501,5,3111408
2007,11.5438,161,4621,None,None,4mg080502,10,3117306
2008,11.7623,164,4577,-0.00952175,None,4mg080502,11,3117306
2009,11.7777,169,4665,0.0192266,None,4mg080502,11,3117306
2010,11.8725,173,4408,-0.0550911,None,4mg080502,10,3117306
2011,12.2625,174,4717,0.0700998,None,4mg080502,10,3117306
2012,12.2068,173,4652,-0.0137799,0.00133812,4mg080502,10,3117306
2013,12.42,167,4675,0.0,0.0,4mg080502,10,3117306
2014,12.12,171,4717,0.01,0.0,4mg080502,10,3117306
2007,13.0082,62,1339,None,None,4mg080503,6,3118205
2008,13.1512,59,1237,-0.0761762,None,4mg080503,5,3118205
2009,13.533,61,1302,0.0525465,None,4mg080503,5,3118205
2010,13.3895,62,1294,-0.00614439,None,4mg080503,5,3118205
2011,13.2476,59,1167,-0.0981453,None,4mg080503,5,3118205
2012,13.0938,58,1152,-0.0128535,-0.0296367,4mg080503,5,3118205
2013,12.93,56,1098,-0.05,-0.02,4mg080503,5,3118205
2014,12.89,54,1123,0.02,-0.03,4mg080503,5,3118205
2007,12.1751,56,1388,None,None,4mg080504,3,3121258
2008,12.2398,57,1426,0.0273775,None,4mg080504,3,3121258
2009,12.0247,56,1377,-0.0343619,None,4mg080504,3,3121258
2010,11.9507,58,1440,0.0457516,None,4mg080504,3,3121258
2011,13.1482,63,1545,0.0729167,None,4mg080504,3,3121258
2012,12.605,63,1610,0.0420712,0.0301187,4mg080504,3,3121258
2013,13.26,66,1721,0.07,0.04,4mg080504,3,3121258
2014,12.34,67,1706,-0.01,0.04,4mg080504,3,3121258
2007,13.1438,1866,52723,None,None,4mg080505,89,3170107
2008,13.2552,1955,53032,0.00586082,None,4mg080505,104,3170107
2009,13.1855,1923,51575,-0.027474,None,4mg080505,102,3170107
2010,13.4495,1919,51336,-0.00463403,None,4mg080505,104,3170107
2011,13.5865,1984,52027,0.0134603,None,4mg080505,106,3170107
2012,13.4735,2016,51593,-0.00834182,-0.00432378,4mg080505,108,3170107
2013,13.44,2018,50737,-0.02,-0.01,4mg080505,111,3170107
2014,13.57,2008,51171,0.01,0.0,4mg080505,108,3170107
2007,13.5117,32,727,None,None,4mg080506,3,3171105
2008,12.8343,31,700,-0.0371389,None,4mg080506,3,3171105
2009,12.2665,31,683,-0.0242857,None,4mg080506,3,3171105
2010,12.5932,29,681,-0.00292826,None,4mg080506,3,3171105
2011,13.7846,30,650,-0.0455213,None,4mg080506,3,3171105
2012,13.4286,30,679,0.0446154,-0.0135682,4mg080506,3,3171105
2013,12.99,31,675,-0.01,-0.01,4mg080506,3,3171105
2014,12.25,31,617,-0.09,-0.02,4mg080506,3,3171105
2007,13.0519,765,21031,None,None,4mg080600,49,3103504
2008,12.9261,751,20537,-0.0234891,None,4mg080600,53,3103504
2009,12.9736,732,20003,-0.0260019,None,4mg080600,50,3103504
2010,12.8899,721,19122,-0.0440434,None,4mg080600,48,3103504
2011,12.6034,719,19006,-0.00606631,None,4mg080600,48,3103504
2012,12.59,698,18404,-0.0316742,-0.026333,4mg080600,48,3103504
2013,12.56,707,18320,0.0,-0.02,4mg080600,51,3103504
2014,12.62,710,18342,0.0,-0.02,4mg080600,51,3103504
2007,13.351,47,1362,None,None,4mg080601,4,3103751
2008,13.5438,43,1427,0.0477239,None,4mg080601,4,3103751
2009,13.302,45,1275,-0.106517,None,4mg080601,4,3103751
2010,13.1971,47,1289,0.0109804,None,4mg080601,4,3103751
2011,13.7826,47,1256,-0.0256012,None,4mg080601,4,3103751
2012,13.1746,45,1180,-0.0605096,-0.0282804,4mg080601,4,3103751
2013,13.17,44,1158,-0.02,-0.04,4mg080601,4,3103751
2014,13.54,43,1224,0.06,-0.01,4mg080601,4,3103751
2007,12.3632,82,2208,None,None,4mg080602,7,3111804
2008,12.0916,79,2086,-0.0552536,None,4mg080602,7,3111804
2009,12.1457,75,2018,-0.0325983,None,4mg080602,7,3111804
2010,12.1601,74,1980,-0.0188305,None,4mg080602,7,3111804
2011,12.2832,74,1850,-0.0656566,None,4mg080602,7,3111804
2012,12.2596,71,1714,-0.0735135,-0.0493901,4mg080602,7,3111804
2013,12.3,68,1669,-0.03,-0.04,4mg080602,7,3111804
2014,12.01,65,1602,-0.04,-0.05,4mg080602,7,3111804
2007,11.6868,25,530,None,None,4mg080603,3,3115003
2008,12.1918,22,537,0.0132075,None,4mg080603,3,3115003
2009,12.2382,24,529,-0.0148976,None,4mg080603,3,3115003
2010,12.506,24,504,-0.047259,None,4mg080603,3,3115003
2011,12.7586,25,493,-0.0218254,None,4mg080603,3,3115003
2012,12.6049,21,486,-0.0141988,-0.0171843,4mg080603,3,3115003
2013,12.23,23,496,0.02,-0.02,4mg080603,3,3115003
2014,12.08,22,446,-0.1,-0.03,4mg080603,3,3115003
2007,11.7847,68,1644,None,None,4mg080604,4,3115805
2008,12.0205,64,1608,-0.0218978,None,4mg080604,4,3115805
2009,12.0032,63,1539,-0.0429104,None,4mg080604,4,3115805
2010,12.1903,56,1450,-0.0578298,None,4mg080604,4,3115805
2011,12.1209,55,1456,0.00413793,None,4mg080604,4,3115805
2012,12.3112,54,1449,-0.00480769,-0.0249356,4mg080604,4,3115805
2013,12.22,54,1371,-0.05,-0.03,4mg080604,4,3115805
2014,11.94,55,1329,-0.03,-0.03,4mg080604,4,3115805
2007,13.4379,70,1546,None,None,4mg080605,5,3130705
2008,12.8884,67,1460,-0.0556274,None,4mg080605,5,3130705
2009,12.974,67,1384,-0.0520548,None,4mg080605,5,3130705
2010,12.957,66,1350,-0.0245665,None,4mg080605,5,3130705
2011,12.3065,58,1230,-0.0888889,None,4mg080605,5,3130705
2012,12.291,55,1117,-0.0918699,-0.0629371,4mg080605,5,3130705
2013,12.16,56,1102,-0.01,-0.05,4mg080605,5,3130705
2014,12.01,57,1115,0.01,-0.04,4mg080605,5,3130705
2007,12.1024,162,3446,None,None,4mg080606,11,3142809
2008,12.3589,161,3430,-0.00464306,None,4mg080606,11,3142809
2009,12.3619,160,3266,-0.0478134,None,4mg080606,11,3142809
2010,12.3235,154,3057,-0.0639926,None,4mg080606,11,3142809
2011,12.6331,150,3181,0.0405626,None,4mg080606,13,3142809
2012,12.6507,155,3086,-0.0298648,-0.021826,4mg080606,13,3142809
2013,12.63,154,3097,0.0,-0.02,4mg080606,13,3142809
2014,12.7,153,3128,0.01,-0.01,4mg080606,13,3142809
2007,12.479,204,4958,None,None,4mg080607,18,3152808
2008,12.4136,204,5026,0.0137152,None,4mg080607,17,3152808
2009,12.2667,212,4878,-0.0294469,None,4mg080607,18,3152808
2010,12.5997,216,4804,-0.0151702,None,4mg080607,18,3152808
2011,12.6793,205,4637,-0.0347627,None,4mg080607,17,3152808
2012,13.0091,206,4734,0.0209187,-0.00920377,4mg080607,17,3152808
2013,12.51,201,4639,-0.02,-0.02,4mg080607,17,3152808
2014,12.41,195,4595,-0.01,-0.01,4mg080607,17,3152808
2007,12.4925,218,4899,None,None,4mg080608,13,3169604
2008,12.7342,215,4624,-0.0561339,None,4mg080608,13,3169604
2009,12.6165,215,4475,-0.0322232,None,4mg080608,14,3169604
2010,12.1688,204,4242,-0.052067,None,4mg080608,13,3169604
2011,12.0155,198,4122,-0.0282885,None,4mg080608,13,3169604
2012,12.0598,202,4095,-0.00655022,-0.0352178,4mg080608,13,3169604
2013,12.04,204,4148,0.01,-0.02,4mg080608,13,3169604
2014,12.05,192,3907,-0.06,-0.03,4mg080608,13,3169604
2007,12.8527,3738,109187,None,None,4mg080609,174,3170206
2008,13.0204,3882,110325,0.0104225,None,4mg080609,190,3170206
2009,12.8324,3860,108425,-0.0172218,None,4mg080609,194,3170206
2010,12.9541,3938,108702,0.00255476,None,4mg080609,198,3170206
2011,12.9279,3997,110203,0.0138084,None,4mg080609,198,3170206
2012,12.9686,3951,108731,-0.0133572,-0.000836663,4mg080609,202,3170206
2013,12.91,3972,107465,-0.01,-0.01,4mg080609,204,3170206
2014,12.99,3938,107345,0.0,0.0,4mg080609,204,3170206
2007,13.2993,181,4657,None,None,4mg090000,31,3100906
2008,13.019,182,4528,-0.0277002,None,4mg090000,31,3100906
2009,13.1451,173,4437,-0.0200972,None,4mg090000,30,3100906
2010,12.3366,180,4281,-0.0351589,None,4mg090000,28,3100906
2011,12.7472,180,4284,0.000700771,None,4mg090000,28,3100906
2012,12.9394,171,4161,-0.0287115,-0.0222715,4mg090000,27,3100906
2013,13.28,168,4154,0.0,-0.02,4mg090000,24,3100906
2014,12.77,161,3927,-0.05,-0.02,4mg090000,24,3100906
2007,13.7063,53,1260,None,None,4mg090001,5,3106606
2008,13.477,56,1195,-0.0515873,None,4mg090001,5,3106606
2009,13.1034,51,1160,-0.0292887,None,4mg090001,5,3106606
2010,13.2967,58,1129,-0.0267241,None,4mg090001,5,3106606
2011,13.2489,47,1117,-0.0106289,None,4mg090001,5,3106606
2012,13.3911,43,1028,-0.0796777,-0.0398822,4mg090001,5,3106606
2013,14.01,45,1086,0.06,-0.02,4mg090001,5,3106606
2014,13.94,42,1046,-0.04,-0.02,4mg090001,5,3106606
