wage,num_emp,num_jobs,num_est,wage_avg,age_avg,wage_growth,wage_growth_5,num_emp_growth,num_emp_growth_5,year,bra_id,cbo_id,ibge_id
795192.01,1270,1271,52,625.64,36.95,0.235,0.156,0.038,0.05,2009,4mg110416,6,3170503
2448.34,5,5,2,489.67,36.6,4.134,0.264,4.0,0.201,2009,4mg110417,6,3171154
81830.26,169,169,58,484.20,41.024,0.571,0.198,0.374,0.073,2009,4mg110500,6,3104601
28478.77,52,52,33,547.67,38.423,0.139,0.083,0.061,-0.044,2009,4mg110501,6,3121902
13528.16,29,29,14,466.49,37.276,-0.064,0.095,-0.147,-0.026,2009,4mg110502,6,3123304
132954.00,263,263,121,505.53,39.551,0.197,0.147,0.065,0.024,2009,4mg110503,6,3128402
47436.12,74,74,28,641.03,39.77,0.472,0.233,0.51,0.1,2009,4mg110504,6,3128808
9070.80,18,18,10,503.93,33.333,0.841,-0.086,0.636,-0.185,2009,4mg110505,6,3129004
58686.37,115,115,65,510.32,36.374,0.107,0.13,0.0,0.005,2009,4mg110506,6,3141603
56449.31,112,112,60,504.01,37.83,0.197,0.051,0.098,-0.035,2009,4mg110507,6,3151305
120989.93,218,218,86,555.00,38.248,0.246,0.136,0.069,-0.005,2009,4mg110508,6,3155801
24214.70,48,48,22,504.47,40.521,-0.116,0.088,-0.25,-0.02,2009,4mg110509,6,3156304
38697.44,85,85,39,455.26,36.0,0.06,0.082,-0.066,-0.024,2009,4mg110510,6,3161502
21249.43,46,46,9,461.94,37.565,0.114,0.008,0.0,-0.1,2009,4mg110511,6,3165701
19356.74,41,41,21,472.12,40.244,0.23,0.19,0.108,0.064,2009,4mg110512,6,3167301
47684.54,92,92,53,518.31,40.272,0.079,0.147,-0.032,0.016,2009,4mg110513,6,3167905
48011.20,94,94,59,510.76,38.798,0.04,0.073,-0.096,-0.036,2009,4mg110514,6,3169000
151690.44,291,291,182,521.27,41.674,-0.003,0.091,-0.107,-0.03,2009,4mg110515,6,3169901
116925.02,240,241,107,485.17,39.207,0.299,0.191,0.116,0.073,2009,4mg110516,6,3172004
30233.17,65,65,39,465.13,38.323,-0.209,0.064,-0.198,-0.045,2009,4mg110600,6,3102100
39902.79,73,73,21,546.61,38.932,0.086,0.058,-0.039,-0.065,2009,4mg110601,6,3102506
68465.74,158,158,12,433.33,33.797,0.279,0.287,0.129,0.164,2009,4mg110602,6,3103702
3092.06,7,7,5,441.72,37.0,0.213,0.316,0.167,0.185,2009,4mg110603,6,3108701
48625.34,100,100,26,486.25,36.89,0.193,0.199,-0.048,0.065,2009,4mg110604,6,3110202
32612.55,68,68,18,479.60,34.25,-0.014,0.109,-0.16,-0.017,2009,4mg110605,6,3111705
3965.56,8,8,7,495.70,42.125,-0.092,0.011,-0.2,-0.106,2009,4mg110606,6,3116308
101552.51,176,176,54,577.00,36.239,0.04,0.131,-0.074,-0.018,2009,4mg110607,6,3116704
50957.93,105,105,30,485.31,33.076,-0.153,0.175,-0.239,0.072,2009,4mg110608,6,3124005
16143.24,31,31,9,520.75,37.548,0.202,0.286,0.069,0.172,2009,4mg110609,6,3137908
85734.45,179,179,86,478.96,38.547,-0.167,0.087,-0.254,-0.033,2009,4mg110610,6,3148301
12640.73,27,27,14,468.18,35.593,0.55,0.22,0.421,0.097,2009,4mg110611,6,3148806
93655.86,156,156,37,600.36,34.635,0.148,0.173,-0.013,0.031,2009,4mg110612,6,3150802
46020.45,95,95,38,484.43,36.779,-0.015,0.118,-0.12,0.002,2009,4mg110613,6,3152303
27673.22,59,59,10,469.04,33.017,0.032,0.172,-0.106,0.038,2009,4mg110614,6,3153103
5432.11,10,10,6,543.21,37.8,0.288,0.308,0.111,0.149,2009,4mg110615,6,3155207
26236.90,57,57,24,460.30,35.509,0.371,0.071,0.213,-0.04,2009,4mg110616,6,3163805
39118.89,77,77,20,508.04,35.494,-0.219,0.161,-0.336,0.031,2009,4mg110617,6,3166006
99962.02,192,192,64,520.64,36.578,0.05,0.115,-0.045,0.001,2009,4mg110618,6,3168507
418424.37,642,642,254,651.75,39.206,0.114,0.151,-0.03,0.028,2009,4mg110619,6,3171303
142245.40,241,241,53,590.23,36.627,0.153,0.13,0.164,0.035,2010,4mg000000,6,3101631
211818.37,363,363,135,583.52,38.496,0.074,0.104,-0.027,-0.016,2010,4mg000001,6,3102902
548231.02,903,903,282,607.12,38.156,0.159,0.136,0.048,0.013,2010,4mg000002,6,3105608
24727.66,43,43,24,575.06,38.535,-0.09,0.085,-0.189,-0.018,2010,4mg000003,6,3105905
9941.05,17,17,11,584.77,37.941,-0.101,0.117,-0.19,0.012,2010,4mg000004,6,3112208
22821.46,43,43,21,530.73,38.163,0.068,0.121,-0.023,0.005,2010,4mg000005,6,3113107
304044.50,510,510,117,596.17,37.618,-0.011,0.088,-0.069,-0.014,2010,4mg000006,6,3113206
35981.45,64,64,25,562.21,37.703,0.029,0.148,-0.059,0.027,2010,4mg000007,6,3121506
57970.66,107,107,51,541.78,37.131,-0.009,0.07,-0.061,-0.044,2010,4mg000008,6,3129400
93459.28,149,149,45,627.24,37.114,0.328,0.129,0.274,0.017,2010,4mg000009,6,3154408
10677.31,20,20,14,533.87,37.65,-0.094,0.107,-0.2,-0.01,2010,4mg000010,6,3157302
10063.49,17,17,11,591.97,30.118,0.29,0.249,0.308,0.136,2010,4mg000011,6,3166204
90147.05,163,163,64,553.05,40.779,0.465,0.126,0.304,0.005,2010,4mg000100,6,3114600
49470.70,81,81,37,610.75,41.84,-0.068,0.115,-0.156,-0.01,2010,4mg000101,6,3130408
99902.79,170,170,66,587.66,40.553,0.083,0.079,-0.029,-0.033,2010,4mg000102,6,3130804
52389.93,83,83,38,631.20,40.831,0.143,0.126,0.012,-0.005,2010,4mg000103,6,3134301
47319.39,79,79,37,598.98,39.228,0.187,0.143,0.039,0.019,2010,4mg000104,6,3134509
727073.40,1150,1151,316,631.69,39.831,-0.01,0.139,-0.08,0.014,2010,4mg000105,6,3138203
190006.88,300,300,53,633.36,39.773,0.319,0.168,0.172,0.033,2010,4mg000106,6,3138708
773039.64,1318,1318,328,586.53,40.45,0.005,0.073,-0.033,-0.031,2010,4mg000107,6,3144607
25956.27,42,42,21,618.01,35.405,0.966,0.326,1.0,0.16,2010,4mg000108,6,3154705
20322.62,34,34,13,597.72,38.588,0.251,0.144,0.097,0.019,2010,4mg000200,6,3115201
67261.86,115,115,42,584.89,36.965,0.141,0.24,0.018,0.101,2010,4mg000201,6,3119708
11156.97,17,17,7,656.29,41.412,-0.119,0.17,-0.227,0.025,2010,4mg000202,6,3123007
162077.97,282,282,76,574.75,36.638,0.154,0.134,0.056,0.017,2010,4mg000203,6,3137403
104214.37,178,178,71,585.47,37.916,0.102,0.149,0.035,0.036,2010,4mg000204,6,3139102
98737.56,168,168,70,587.72,37.292,0.187,0.125,0.07,-0.002,2010,4mg000205,6,3144508
75080.83,137,137,57,548.04,38.788,0.045,0.182,-0.055,0.063,2010,4mg000206,6,3150307
22565.94,36,36,17,626.83,39.25,-0.209,0.019,-0.294,-0.078,2010,4mg000207,6,3152709
67295.93,110,110,59,611.78,37.391,0.335,0.108,0.222,0.021,2010,4mg000208,6,3154200
92050.25,144,144,53,639.24,36.229,0.193,0.134,0.021,0.009,2010,4mg000209,6,3156106
16475.64,30,30,15,549.19,37.533,-0.248,0.076,-0.286,-0.036,2010,4mg000211,6,3158706
321900.55,533,533,165,603.94,35.448,0.2,0.175,0.086,0.054,2010,4mg000212,6,3162500
92706.87,161,161,89,575.82,38.0,0.088,0.075,-0.012,-0.045,2010,4mg000213,6,3165008
20763.32,29,29,21,715.98,42.276,-0.053,0.085,-0.147,-0.058,2010,4mg000214,6,3168804
70893.43,104,104,64,681.67,40.846,0.111,0.083,-0.08,-0.022,2010,4mg010000,6,3103900
759025.89,1075,1075,331,706.07,37.977,0.092,0.077,-0.015,-0.023,2010,4mg010001,6,3107406
221110.97,349,349,217,633.56,38.519,0.093,0.093,-0.02,-0.009,2010,4mg010002,6,3123205
127448.04,152,152,71,838.47,38.454,0.198,0.172,0.078,0.04,2010,4mg010003,6,3124708
24218.21,34,34,16,712.30,36.382,0.064,0.181,0.0,0.055,2010,4mg010004,6,3135308
763749.62,753,753,122,1014.28,38.987,-0.208,0.102,-0.354,-0.033,2010,4mg010005,6,3137205
77336.88,99,99,56,781.18,37.515,0.312,0.182,0.088,0.044,2010,4mg010006,6,3138302
371916.51,492,492,200,755.93,40.317,0.064,0.096,-0.041,-0.011,2010,4mg010007,6,3138807
1231667.92,1728,1728,182,712.77,36.097,0.085,0.031,-0.02,-0.083,2010,4mg010008,6,3140506
80948.54,114,114,46,710.08,37.43,-0.324,0.124,-0.436,0.015,2010,4mg010009,6,3142403
65401.64,93,93,35,703.24,38.183,0.039,0.131,0.0,0.009,2010,4mg010010,6,3153707
11793.24,20,20,14,589.66,38.95,-0.016,0.148,-0.048,0.033,2010,4mg010011,6,3166600
131482.70,194,194,56,677.75,35.093,0.401,0.174,0.212,0.053,2010,4mg010100,6,3104809
60099.21,98,98,52,613.26,37.592,-0.001,0.165,-0.101,0.036,2010,4mg010101,6,3109204
312326.16,499,499,171,625.90,38.864,0.105,0.001,-0.048,-0.094,2010,4mg010102,6,3119104
1645348.47,2474,2475,418,664.79,36.188,0.122,0.087,0.033,-0.016,2010,4mg010103,6,3120904
427845.68,608,608,75,703.69,36.778,0.725,0.262,0.626,0.16,2010,4mg010104,6,3125705
158010.87,230,230,54,687.00,34.648,0.248,0.267,0.106,0.116,2010,4mg010105,6,3131109
33439.48,58,58,25,576.54,36.879,0.115,0.195,0.074,0.062,2010,4mg010106,6,3136405
40784.44,71,71,30,574.43,37.07,0.095,0.138,-0.014,0.006,2010,4mg010107,6,3142502
130826.01,221,221,65,591.97,37.538,0.121,0.058,0.028,-0.037,2010,4mg010108,6,3143609
93150.87,163,163,53,571.48,35.81,0.737,0.199,0.583,0.076,2010,4mg010109,6,3153202
55062.17,98,98,40,561.86,40.378,-0.004,0.132,-0.067,0.031,2010,4mg010110,6,3160603
589438.91,861,861,257,684.60,37.909,0.174,0.189,0.074,0.083,2010,4mg010200,6,3100203
30865.59,45,45,26,685.90,38.022,0.293,0.14,0.071,0.005,2010,4mg010201,6,3107000
13952.36,20,20,14,697.62,36.7,0.25,0.093,0.176,0.021,2010,4mg010202,6,3115607
256203.76,330,330,84,776.38,36.57,0.18,0.146,0.075,0.007,2010,4mg010203,6,3143500
116749.97,155,155,51,753.23,37.342,0.402,0.15,0.202,0.024,2010,4mg010204,6,3146404
1236054.44,1362,1362,247,907.53,37.653,0.096,0.163,0.033,0.046,2010,4mg010205,6,3152006
613025.55,958,958,82,639.90,34.965,0.233,0.295,0.338,0.212,2010,4mg010206,6,3169356
299476.59,558,558,201,536.70,36.514,0.439,0.205,0.313,0.087,2010,4mg020000,6,3101706
8768.36,17,17,11,515.79,36.529,-0.164,0.043,-0.227,-0.067,2010,4mg020001,6,3105202
8723.27,16,16,9,545.20,38.875,0.418,0.151,0.231,0.013,2010,4mg020002,6,3122454
30706.77,58,58,29,529.43,36.345,0.067,0.106,-0.033,-0.007,2010,4mg020003,6,3125606
76780.94,137,137,70,560.45,39.934,0.565,0.151,0.398,0.039,2010,4mg020004,6,3134707
236117.47,417,417,125,566.23,38.679,0.157,0.108,0.037,-0.008,2010,4mg020005,6,3135803
131344.52,242,242,99,542.75,37.132,0.212,0.143,0.09,0.018,2010,4mg020006,6,3136009
64981.27,125,125,67,519.85,37.648,0.188,0.165,0.087,0.042,2010,4mg020007,6,3136504
9757.46,18,18,11,542.08,39.5,0.297,0.364,0.2,0.246,2010,4mg020008,6,3140555
9374.03,17,17,7,551.41,33.118,0.503,0.123,0.417,0.012,2010,4mg020009,6,3143153
11236.93,20,20,13,561.85,35.0,0.736,0.408,0.538,0.234,2010,4mg020010,6,3146750
27722.47,55,55,20,504.05,39.109,-0.292,0.229,-0.353,0.114,2010,4mg020011,6,3155108
73636.32,134,134,71,549.53,39.761,0.084,0.143,-0.015,0.009,2010,4mg020012,6,3156601
125027.79,199,199,70,628.28,39.819,0.162,0.107,0.076,0.015,2010,4mg020013,6,3157104
6746.71,12,12,9,562.23,32.833,0.024,-0.007,-0.077,-0.114,2010,4mg020014,6,3158102
5096.25,10,10,10,509.63,40.7,-0.085,-0.045,-0.167,-0.138,2010,4mg020015,6,3160306
61242.51,109,109,68,561.86,37.972,0.266,0.12,0.147,0.017,2010,4mg020100,6,3103405
31411.90,61,61,25,514.95,37.393,0.124,0.102,0.017,-0.013,2010,4mg020101,6,3113008
12510.35,21,21,14,595.73,41.0,0.257,0.331,0.105,0.16,2010,4mg020102,6,3119500
18439.49,31,31,12,594.82,38.645,0.222,0.31,0.0,0.156,2010,4mg020103,6,3134004
68075.07,125,125,23,544.60,36.44,0.177,-0.106,0.059,-0.18,2010,4mg020104,6,3145307
5054.42,9,9,8,561.60,32.222,-0.353,0.0,-0.438,-0.119,2010,4mg020105,6,3146305
16853.05,32,32,12,526.66,33.812,0.275,0.415,0.143,0.262,2010,4mg020106,6,3152170
1276.41,3,3,3,425.47,41.667,-0.328,-0.138,-0.25,-0.197,2010,4mg020107,6,3171600
126464.36,198,198,20,638.71,35.5,0.652,0.103,0.523,-0.001,2010,4mg020200,6,3102852
9687.71,14,14,4,691.98,35.0,-0.413,-0.083,-0.417,-0.189,2010,4mg020201,6,3104452
8625.59,12,12,6,718.80,43.083,0.01,0.093,-0.143,0.0,2010,4mg020202,6,3106507
1128641.94,1407,1407,111,802.16,34.542,0.049,0.105,-0.034,-0.02,2010,4mg020203,6,3112307
284578.05,410,410,25,694.09,32.188,0.329,0.073,0.269,-0.056,2010,4mg020204,6,3113503
645.33,1,1,1,645.33,43.0,-0.637,0.137,-0.5,0.0,2010,4mg020205,6,3116100
1078.75,2,2,2,539.38,30.0,-0.548,0.021,0.0,-0.078,2010,4mg020206,6,3126505
166333.09,274,274,73,607.06,36.164,0.304,0.013,0.132,-0.096,2010,4mg020207,6,3132503
12075.41,14,14,3,862.53,34.929,-0.356,0.39,-0.3,0.185,2010,4mg020208,6,3135456
2583.51,5,5,1,516.70,34.8,0.376,0.046,0.25,-0.065,2010,4mg020209,6,3136520
510.00,1,1,1,510.00,38.0,None,-0.288,None,-0.34,2010,4mg020210,6,3138351
155387.82,256,256,26,606.98,36.633,0.121,0.181,0.085,0.037,2010,4mg020211,6,3141801
411561.65,487,487,54,845.10,34.688,0.144,0.11,0.092,-0.062,2010,4mg020212,6,3169703
22886.16,42,42,7,544.91,38.048,-0.369,0.365,-0.4,0.285,2010,4mg020213,6,3171071
19174.89,37,37,11,518.24,37.676,-0.08,-0.03,0.088,-0.107,2010,4mg020300,6,3120102
55369.68,102,103,14,537.57,33.757,1.528,0.712,1.372,0.51,2010,4mg020301,6,3121001
142811.58,248,248,119,575.85,37.105,0.286,0.146,0.117,0.023,2010,4mg020302,6,3121605
14851.93,28,28,5,530.43,34.714,0.401,0.227,0.4,0.105,2010,4mg020303,6,3125408
48400.58,82,82,44,590.25,37.537,0.219,0.146,0.093,0.021,2010,4mg020304,6,3127602
12300.92,22,22,9,559.13,37.909,0.083,0.229,0.0,0.095,2010,4mg020305,6,3153301
8836.98,16,16,11,552.31,39.25,0.138,0.357,0.143,0.262,2010,4mg020306,6,3125507
17004.18,30,30,13,566.81,33.133,0.433,0.223,0.25,0.134,2010,4mg020307,6,3165909
8132.68,15,15,10,542.18,43.2,1.091,0.187,0.875,0.064,2010,4mg020400,6,3102704
1034.16,2,2,2,517.08,30.0,0.102,0.069,0.0,0.0,2010,4mg020401,6,3117009
24675.30,47,47,31,525.01,37.936,-0.057,0.105,-0.13,-0.008,2010,4mg020402,6,3133303
28941.21,44,44,25,657.76,34.591,0.207,0.139,0.073,-0.021,2010,4mg020403,6,3141405
96178.07,166,166,86,579.39,38.62,0.052,0.149,-0.046,0.025,2010,4mg020404,6,3148707
4462983.87,5833,5840,1140,764.21,38.603,0.101,0.154,0.014,0.056,2010,4mg030000,6,3106200
758881.28,1161,1161,140,653.65,35.286,0.252,0.149,0.079,0.188,2010,4mg030001,6,3106705
264392.15,342,342,106,773.08,36.962,0.313,0.167,0.148,0.022,2010,4mg030002,6,3109006
137830.86,208,208,89,662.65,38.933,-0.049,0.057,-0.151,-0.052,2010,4mg030003,6,3110004
12644.95,18,18,8,702.50,36.833,0.101,0.25,-0.053,0.125,2010,4mg030004,6,3117876
543127.98,716,716,197,758.56,36.443,0.198,0.119,0.054,0.016,2010,4mg030005,6,3118601
472675.72,698,698,255,677.19,38.056,0.075,0.137,0.022,0.036,2010,4mg030006,6,3124104
48294.74,74,74,33,652.63,38.405,-0.804,-0.118,-0.846,-0.236,2010,4mg030007,6,3129806
102399.30,155,155,44,660.64,38.735,0.018,0.114,-0.114,0.012,2010,4mg030008,6,3130101
59485.12,94,94,38,632.82,42.394,-0.042,0.07,-0.069,-0.036,2010,4mg030009,6,3136652
96367.48,129,129,61,747.04,38.496,0.261,0.161,0.142,0.052,2010,4mg030010,6,3137601
24623.94,43,43,11,572.65,33.442,-0.023,0.094,-0.122,-0.018,2010,4mg030011,6,3140159
156242.01,233,233,101,670.57,38.438,0.002,0.08,-0.075,-0.025,2010,4mg030012,6,3140704
473085.35,385,385,62,1228.79,37.558,-0.154,0.207,-0.248,0.006,2010,4mg030013,6,3144805
255935.06,408,408,84,627.29,39.086,0.038,0.064,-0.035,-0.032,2010,4mg030014,6,3149309
1198.63,2,2,2,599.32,34.5,-0.37,0.331,-0.5,0.149,2010,4mg030015,6,3153905
113504.09,165,167,35,679.67,37.096,1.217,0.32,0.988,0.19,2010,4mg030016,6,3154606
21753.99,29,29,14,750.14,39.241,0.016,0.034,-0.065,-0.058,2010,4mg030017,6,3154804
40503.09,55,55,30,736.42,37.4,0.152,0.023,0.078,-0.092,2010,4mg030018,6,3156700
101105.90,158,158,72,639.91,37.506,0.174,0.09,0.153,-0.007,2010,4mg030019,6,3157807
29478.07,45,45,22,655.07,40.978,0.72,0.229,0.5,0.108,2010,4mg030020,6,3162922
102819.69,157,157,11,654.90,35.854,0.126,0.089,-0.013,-0.016,2010,4mg030021,6,3162955
27313.67,43,43,20,635.20,38.535,-0.11,0.056,-0.122,-0.045,2010,4mg030022,6,3165537
33194.21,41,41,22,809.62,41.122,-0.106,0.052,-0.18,-0.085,2010,4mg030023,6,3171204
25208.01,49,49,28,514.45,33.673,-0.103,0.107,-0.197,-0.004,2010,4mg030100,6,3102407
67618.23,113,113,47,598.39,37.938,0.386,0.101,0.215,-0.029,2010,4mg030101,6,3117504
3383.77,6,6,6,563.96,33.0,0.668,0.21,0.5,0.084,2010,4mg030102,6,3118106
15101.60,29,29,18,520.75,40.276,0.724,0.36,0.526,0.214,2010,4mg030103,6,3122603
19155.16,29,29,12,660.52,37.793,2.039,0.471,1.9,0.329,2010,4mg030104,6,3132800
16525.39,25,25,17,661.02,40.72,0.807,0.163,0.389,-0.036,2010,4mg030105,6,3143708
4108.18,7,7,7,586.88,34.429,-0.233,0.165,-0.3,0.031,2010,4mg030106,6,3147501
19984.96,40,40,29,499.62,34.725,0.081,0.202,0.026,0.09,2010,4mg030107,6,3156007
23144.79,42,42,18,551.07,33.238,-0.098,0.076,-0.16,-0.009,2010,4mg030108,6,3160207
2672.28,5,5,4,534.46,44.4,0.129,0.122,0.0,0.0,2010,4mg030109,6,3160504
2687.49,5,5,4,537.50,29.0,0.109,0.123,0.0,0.0,2010,4mg030110,6,3164803
4772.17,9,9,7,530.24,45.556,0.011,-0.018,-0.1,-0.109,2010,4mg030111,6,3166501
143410.26,270,270,136,531.15,36.078,0.116,0.124,0.019,0.007,2010,4mg030112,6,3167103
39584.35,68,68,26,582.12,38.029,0.138,0.098,0.097,-0.017,2010,4mg030200,6,3114907
10614.35,18,18,9,589.69,38.611,-0.331,0.05,-0.4,-0.056,2010,4mg030201,6,3115409
43229.05,73,73,49,592.18,38.699,0.044,0.072,-0.052,-0.043,2010,4mg030202,6,3118007
178887.37,290,290,149,616.85,37.255,0.001,0.08,-0.137,-0.041,2010,4mg030203,6,3118304
40136.77,63,63,34,637.09,39.317,0.062,0.073,-0.045,-0.042,2010,4mg030204,6,3120409
19997.19,34,34,22,588.15,36.735,0.294,0.133,0.172,0.047,2010,4mg030205,6,3121407
160107.33,233,233,84,687.16,39.605,0.095,0.127,-0.021,-0.008,2010,4mg030206,6,3123908
19643.64,35,35,21,561.25,35.543,0.202,0.128,0.061,-0.006,2010,4mg030207,6,3133907
41194.78,57,57,27,722.72,39.684,1.689,0.037,0.966,-0.077,2010,4mg030208,6,3145901
29510.57,49,49,30,602.26,37.98,0.02,0.116,-0.058,-0.004,2010,4mg030209,6,3153806
37732.92,67,67,29,563.18,37.791,0.238,0.229,0.117,0.088,2010,4mg030210,6,3159100
17994.98,27,27,21,666.48,37.481,0.002,0.017,-0.069,-0.089,2010,4mg030211,6,3160900
119433.37,213,213,79,560.72,38.474,0.035,0.026,-0.053,-0.064,2010,4mg030300,6,3102308
25187.51,41,41,22,614.33,36.805,0.156,-0.093,0.025,-0.179,2010,4mg030301,6,3105400
14610.41,23,23,9,635.24,34.783,-0.178,0.087,-0.281,-0.032,2010,4mg030302,6,3106002
111391.94,176,176,68,632.91,36.756,0.173,0.162,0.073,0.028,2010,4mg030303,6,3107703
15217.41,23,23,14,661.63,40.609,0.317,0.075,0.15,-0.024,2010,4mg030304,6,3115359
39716.78,66,66,36,601.77,38.894,-0.153,-0.289,-0.043,-0.374,2010,4mg030305,6,3121803
125518.16,213,213,113,589.29,39.582,0.202,0.122,0.07,0.009,2010,4mg030306,6,3125903
492928.13,769,770,328,640.17,38.161,0.162,0.114,0.012,-0.01,2010,4mg030307,6,3131703
136831.15,173,173,53,790.93,34.48,0.849,0.292,0.531,0.087,2010,4mg030308,6,3136207
331913.18,420,420,72,790.27,39.71,0.254,-0.021,0.055,-0.113,2010,4mg030309,6,3144706
53643.93,86,86,30,623.77,39.93,0.132,0.166,0.024,0.042,2010,4mg030310,6,3136603
134531.57,228,228,59,590.05,38.158,0.273,-0.071,0.152,-0.153,2010,4mg030311,6,3155702
693508.07,1054,1054,71,657.98,39.088,0.093,-0.065,-0.02,-0.117,2010,4mg030312,6,3157203
126800.39,215,215,99,589.77,39.037,0.151,0.123,0.029,0.013,2010,4mg030313,6,3158003
133030.16,231,231,123,575.89,38.381,0.005,0.102,-0.053,-0.008,2010,4mg030314,6,3161007
82013.00,128,128,66,640.73,38.188,0.099,0.106,0.0,-0.008,2010,4mg030315,6,3161908
48908.22,77,77,33,635.17,39.675,0.128,-0.258,0.055,-0.324,2010,4mg030316,6,3163409
35476.73,58,58,17,611.67,38.414,0.372,0.206,0.318,0.088,2010,4mg030317,6,3168309
37071.33,58,58,39,639.16,37.603,0.193,0.118,0.094,0.007,2010,4mg030400,6,3106408
35281.80,51,51,31,691.80,37.353,0.083,0.092,0.0,-0.019,2010,4mg030401,6,3108107
13416.25,23,23,19,583.32,36.478,-0.086,0.048,-0.179,-0.058,2010,4mg030402,6,3120607
60408.31,96,96,64,629.25,39.208,-0.009,0.125,-0.135,-0.004,2010,4mg030403,6,3132206
61389.77,76,76,53,807.76,40.461,0.28,0.051,-0.073,-0.052,2010,4mg030404,6,3133709
21892.75,37,37,21,591.70,38.811,0.038,0.134,-0.119,0.0,2010,4mg030405,6,3135407
15670.43,26,26,18,602.71,39.885,0.109,0.009,-0.037,-0.091,2010,4mg030406,6,3142304
8681.49,15,15,12,578.77,37.133,0.252,0.161,0.154,0.029,2010,4mg030407,6,3150406
18044.29,26,26,16,694.01,40.308,-0.194,0.059,-0.235,-0.052,2010,4mg030408,6,3155306
5383.74,10,10,6,538.37,32.1,0.417,0.142,0.25,0.021,2010,4mg030500,6,3121704
170727.59,264,264,106,646.70,37.723,0.056,0.138,-0.026,0.017,2010,4mg030501,6,3131901
211113.75,279,279,77,756.68,38.685,0.755,0.286,0.24,0.098,2010,4mg030502,6,3140001
188498.25,284,284,115,663.73,37.827,0.082,0.076,-0.034,-0.046,2010,4mg030503,6,3146107
199721.12,269,269,76,742.46,35.952,0.119,0.15,0.023,0.033,2010,4mg030600,6,3126000
109063.93,138,138,48,790.32,36.746,0.043,0.059,-0.055,-0.046,2010,4mg030601,6,3145802
1501030.20,1863,1864,334,805.27,36.374,0.179,0.109,0.023,0.0,2010,4mg030602,6,3147105
295214.16,432,432,93,683.37,34.354,0.054,-0.065,-0.002,-0.141,2010,4mg030603,6,3151404
169123.01,220,220,53,768.74,35.95,0.263,-0.003,0.17,-0.056,2010,4mg030604,6,3163102
38717.34,55,55,30,703.95,38.127,-0.01,0.075,-0.127,-0.047,2010,4mg030700,6,3103207
89673.38,133,133,68,674.24,35.932,0.096,0.126,0.008,-0.004,2010,4mg030701,6,3105004
17034.09,27,27,14,630.89,43.074,-0.205,0.09,-0.229,-0.033,2010,4mg030702,6,3109600
129514.79,190,190,37,681.66,36.311,0.157,0.206,0.044,0.081,2010,4mg030703,6,3109907
65960.63,106,106,40,622.27,38.217,0.121,0.002,0.06,-0.078,2010,4mg030704,6,3112505
84720.40,137,137,73,618.40,39.504,0.151,0.128,0.07,0.015,2010,4mg030705,6,3118908
70220.47,107,107,51,656.27,38.364,0.226,0.116,0.115,-0.002,2010,4mg030706,6,3126406
117628.93,164,165,52,712.90,36.691,0.01,0.129,-0.118,0.018,2010,4mg030707,6,3127206
189579.25,255,255,61,743.45,36.047,0.032,0.101,-0.069,-0.009,2010,4mg030708,6,3131000
120081.71,192,192,106,625.43,40.339,0.206,0.116,0.116,0.009,2010,4mg030709,6,3134608
229008.12,366,366,98,625.71,34.404,0.416,0.201,0.266,0.069,2010,4mg030710,6,3135704
104031.74,176,176,55,591.09,38.278,-0.066,0.055,-0.189,-0.043,2010,4mg030711,6,3139706
211374.86,247,247,51,855.77,39.316,0.174,0.116,-0.008,-0.004,2010,4mg030712,6,3141108
144547.45,240,240,64,602.28,35.638,0.227,0.251,0.121,0.119,2010,4mg030713,6,3146909
428954.22,616,617,157,695.23,36.345,0.151,0.15,0.03,0.014,2010,4mg030714,6,3147402
72454.77,100,100,45,724.55,36.61,-0.027,0.073,-0.123,-0.044,2010,4mg030715,6,3149606
63847.23,115,115,24,555.19,38.061,-0.01,0.066,0.0,-0.003,2010,4mg030716,6,3153608
44328.85,73,73,42,607.25,37.37,0.4,0.106,0.281,-0.003,2010,4mg030717,6,3158508
27255.97,42,42,21,648.95,41.167,0.131,0.139,-0.023,0.031,2010,4mg030718,6,3159001
932154.79,1074,1074,284,867.93,39.407,0.19,0.106,0.05,-0.009,2010,4mg030719,6,3167202
185189.86,253,253,60,731.98,36.636,-0.285,-0.015,-0.322,-0.095,2010,4mg040000,6,3108552
363148.45,409,409,126,887.89,36.1,0.159,0.114,0.097,0.005,2010,4mg040001,6,3128600
2606293.08,3545,3545,453,735.20,34.695,0.288,0.269,0.151,0.159,2010,4mg040002,6,3136306
82022.70,106,106,62,773.80,38.557,0.078,0.104,0.0,0.004,2010,4mg040003,6,3137106
291243.24,429,429,66,678.89,36.056,0.29,0.138,0.172,0.023,2010,4mg040004,6,3137536
2033965.70,2356,2382,682,853.89,35.463,0.174,0.101,0.126,-0.008,2010,4mg040005,6,3147006
836283.12,1006,1006,234,831.30,37.189,0.181,0.129,0.104,0.044,2010,4mg040006,6,3153400
182901.25,224,224,72,816.52,36.777,-0.162,0.05,-0.164,-0.028,2010,4mg040007,6,3161700
309721.77,408,408,38,759.12,35.674,0.482,0.17,0.686,0.133,2010,4mg040008,6,3170750
365239.81,505,505,139,723.25,35.505,0.175,0.128,0.148,0.094,2010,4mg040009,6,3171006
159561.45,229,229,106,696.78,36.812,0.246,0.16,0.041,0.042,2010,4mg040100,6,3104502
